CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
232,MR.,CLARENCE,ANAND,23/09/1958,S,M,clarence36@adventure-works.com,130000,2,Bachelors,Management,N
233,MRS.,MAYRA,PRASAD,10/08/1958,S,F,mayra9@adventure-works.com,130000,2,Bachelors,Management,N
234,MRS.,LATOYA,GOEL,6/10/1958,M,F,latoya18@adventure-works.com,130000,2,Partial College,Professional,N
235,MRS.,ANNE,HERNANDEZ,11/12/1958,M,F,anne4@adventure-works.com,160000,2,Partial College,Professional,Y
236,MRS.,LISA,CAI,11/10/1957,S,F,lisa24@adventure-works.com,100000,2,Partial College,Professional,Y
237,MR.,LARRY,MUNOZ,11/11/1957,M,M,larry9@adventure-works.com,110000,2,Partial College,Professional,Y
238,MRS.,ROBIN,ALVAREZ,9/10/1957,M,F,robin2@adventure-works.com,150000,2,Partial College,Professional,Y
239,MRS.,ALEXIS,COLEMAN,26/11/1957,S,F,alexis28@adventure-works.com,170000,2,Bachelors,Management,N
240,MR.,RICKY,VAZQUEZ,27/10/1956,M,M,ricky15@adventure-works.com,120000,3,High School,Professional,N
241,MRS.,CLAUDIA,ZHOU,6/06/1956,S,F,claudia7@adventure-works.com,130000,3,Partial College,Professional,N
242,MR.,TRISTAN,ALEXANDER,26/03/1955,M,M,tristan19@adventure-works.com,110000,3,Partial College,Professional,Y
243,MRS.,CINDY,PATEL,13/07/1955,M,F,cindy3@adventure-works.com,130000,3,Partial College,Professional,Y
244,MRS.,SHANNON,LIU,12/03/1955,M,F,shannon4@adventure-works.com,170000,3,High School,Professional,Y
245,MR.,XAVIER,LONG,4/07/1932,S,M,xavier51@adventure-works.com,30000,4,High School,Professional,N
246,MR.,NICHOLAS,THOMPSON,7/06/1932,S,M,nicholas16@adventure-works.com,90000,3,Graduate Degree,Management,Y
247,MR.,JOSÉ,HERNANDEZ,28/02/1933,M,M,josé54@adventure-works.com,60000,2,Graduate Degree,Management,Y
248,MR.,JOHNATHAN,VANCE,3/03/1933,M,M,johnathan5@adventure-works.com,70000,4,Graduate Degree,Management,Y
249,MR.,COLIN,LIN,4/04/1933,M,M,colin8@adventure-works.com,70000,4,Graduate Degree,Management,Y
250,MRS.,KATELYN,HERNANDEZ,20/09/1933,M,F,katelyn42@adventure-works.com,70000,4,Graduate Degree,Management,Y
251,MRS.,JACQUELINE,POWELL,6/01/1933,S,F,jacqueline9@adventure-works.com,120000,1,Graduate Degree,Management,Y
252,MR.,XAVIER,HILL,28/06/1933,M,M,xavier26@adventure-works.com,120000,1,Graduate Degree,Management,Y
253,MRS.,VICTORIA,STEWART,27/03/1965,M,F,victoria24@adventure-works.com,100000,4,Partial College,Professional,Y
254,MRS.,KATELYN,KELLY,12/04/1965,M,F,katelyn1@adventure-works.com,110000,2,Bachelors,Management,Y
255,MRS.,STEPHANIE,COLLINS,24/04/1965,M,F,stephanie52@adventure-works.com,130000,1,Graduate Degree,Management,Y
256,MRS.,JENNIFER,SIMMONS,4/05/1964,M,F,jennifer88@adventure-works.com,80000,4,Bachelors,Management,Y
257,MRS.,TRINITY,RICHARDSON,11/09/1964,M,F,trinity9@adventure-works.com,90000,5,Partial College,Professional,Y
258,MR.,EDUARDO,MARTIN,17/06/1964,S,M,eduardo13@adventure-works.com,90000,5,Partial College,Professional,N
259,MRS.,ELIZABETH,JONES,13/07/1964,M,F,elizabeth7@adventure-works.com,90000,5,Partial College,Professional,Y
260,MS.,TAYLOR,HOWARD,5/05/1964,S,F,taylor14@adventure-works.com,90000,0,Partial College,Professional,N
261,MR.,DAVID,DIAZ,2/10/1964,S,M,david55@adventure-works.com,120000,4,Partial College,Professional,Y
262,MRS.,KATELYN,CARTER,3/05/1964,M,F,katelyn33@adventure-works.com,130000,2,Graduate Degree,Management,Y
263,MR.,RYAN,FOSTER,13/10/1964,M,M,ryan19@adventure-works.com,130000,2,Graduate Degree,Management,Y
264,MR.,ROBERT,LEE,4/05/1964,M,M,robert82@adventure-works.com,130000,2,Graduate Degree,Management,Y
265,MRS.,DANIELLE,REED,5/06/1964,S,F,danielle23@adventure-works.com,150000,2,Bachelors,Management,N
266,MRS.,LAUREN,MARTINEZ,10/11/1956,S,F,lauren35@adventure-works.com,70000,4,Partial College,Professional,Y
267,MR.,NATHAN,LAL,1/10/1956,M,M,nathan26@adventure-works.com,90000,2,Partial College,Professional,Y
268,MR.,KYLE,FOSTER,12/04/1934,M,M,kyle11@adventure-works.com,50000,2,Graduate Degree,Management,Y
269,MRS.,JENNY,RAI,18/01/1934,M,F,jenny40@adventure-works.com,80000,4,Graduate Degree,Management,Y
270,MRS.,NANCY,CHAPMAN,19/09/1963,M,F,nancy7@adventure-works.com,80000,4,Partial College,Professional,Y
271,MR.,CHARLES,JACKSON,10/06/1963,M,M,charles15@adventure-works.com,80000,4,Partial College,Professional,Y
272,MR.,JONATHAN,PHILLIPS,20/08/1963,S,M,jonathan35@adventure-works.com,90000,0,Partial College,Professional,N
273,MS.,AMANDA,COOK,12/09/1963,M,F,amanda3@adventure-works.com,90000,0,Partial College,Professional,Y
274,MR.,ROBERT,COLLINS,21/08/1963,M,M,robert45@adventure-works.com,90000,0,Partial College,Professional,Y
275,MRS.,MEGAN,BARNES,10/10/1963,S,F,megan53@adventure-works.com,110000,4,Bachelors,Management,Y
276,MR.,CHRISTIAN,THOMAS,16/01/1962,M,M,christian46@adventure-works.com,90000,5,Partial College,Professional,Y
277,MR.,ARTURO,LAL,26/10/1962,M,M,arturo33@adventure-works.com,110000,1,Bachelors,Management,Y
278,MRS.,THERESA,SERRANO,27/03/1962,M,F,theresa12@adventure-works.com,110000,1,Bachelors,Management,Y
279,MR.,JEREMY,ANDERSON,19/03/1962,M,M,jeremy2@adventure-works.com,120000,1,Partial College,Professional,N
280,MR.,HUNTER,GRIFFIN,3/03/1962,M,M,hunter16@adventure-works.com,170000,0,Graduate Degree,Management,Y
281,MR.,HENRY,GARCIA,16/01/1961,M,M,henry16@adventure-works.com,70000,5,Partial College,Professional,N
282,MRS.,CINDY,SANCHEZ,16/09/1961,M,F,cindy19@adventure-works.com,110000,1,Bachelors,Management,Y
283,MRS.,MARIA,CARTER,7/03/1961,M,F,maria53@adventure-works.com,130000,1,Bachelors,Management,Y
284,MRS.,KATELYN,SANCHEZ,18/08/1961,M,F,katelyn26@adventure-works.com,130000,1,Bachelors,Management,Y
285,MRS.,JENNA,WRIGHT,5/05/1961,M,F,jenna19@adventure-works.com,130000,1,Bachelors,Management,Y
286,MR.,SETH,PHILLIPS,5/11/1961,S,M,seth42@adventure-works.com,150000,1,Partial College,Professional,N
287,MR.,LUKE,LONG,27/05/1955,S,M,luke28@adventure-works.com,60000,2,High School,Professional,N
288,MR.,DALTON,CLARK,3/09/1955,M,M,dalton18@adventure-works.com,60000,2,High School,Professional,N
289,MRS.,TAYLOR,LEWIS,16/05/1954,S,F,taylor67@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
290,MRS.,HALEY,RICHARDSON,7/10/1935,S,F,haley10@adventure-works.com,50000,2,Graduate Degree,Management,Y
291,MR.,NOAH,COLEMAN,2/02/1935,S,M,noah2@adventure-works.com,70000,4,Graduate Degree,Management,Y
292,MR.,JON,LUO,3/03/1935,M,M,jon46@adventure-works.com,70000,4,Graduate Degree,Management,Y
293,MR.,ORLANDO,VAZQUEZ,1/04/1936,M,M,orlando14@adventure-works.com,70000,4,Graduate Degree,Management,Y
294,MR.,FERNANDO,BARNES,3/03/1960,M,M,fernando47@adventure-works.com,80000,5,Partial College,Professional,N
295,MR.,CAMERON,RODRIGUEZ,9/06/1960,M,M,cameron38@adventure-works.com,80000,5,Partial College,Professional,Y
296,MR.,SPENCER,RUSSELL,12/12/1960,S,M,spencer22@adventure-works.com,90000,4,High School,Professional,N
297,MRS.,JULIA,COLEMAN,11/10/1960,S,F,julia72@adventure-works.com,90000,4,High School,Professional,N
298,MS.,JULIA,GARCIA,17/03/1960,M,F,julia38@adventure-works.com,100000,0,Partial College,Professional,Y
299,MR.,SEAN,EVANS,19/06/1960,M,M,sean31@adventure-works.com,110000,3,Partial College,Professional,N
300,MR.,MICAH,ZHOU,22/06/1960,M,M,micah19@adventure-works.com,110000,3,Partial College,Professional,N
301,MR.,HUNTER,RODRIGUEZ,4/11/1954,M,M,hunter53@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
302,MR.,IAN,GONZALES,5/03/1954,M,M,ian57@adventure-works.com,60000,2,High School,Professional,N
303,MRS.,VICTORIA,LEWIS,12/06/1954,S,F,victoria20@adventure-works.com,60000,2,High School,Professional,Y
304,MRS.,ERIN,SANDERS,9/07/1953,S,F,erin7@adventure-works.com,70000,3,Graduate Degree,Management,Y
305,MRS.,GABRIELLE,LOPEZ,24/08/1953,S,F,gabrielle63@adventure-works.com,70000,3,Graduate Degree,Management,N
306,MRS.,SARA,RICHARDSON,3/04/1953,S,F,sara10@adventure-works.com,70000,3,Graduate Degree,Management,Y
307,MR.,TREVOR,JENKINS,27/02/1953,S,M,trevor6@adventure-works.com,70000,3,Graduate Degree,Management,Y
308,MRS.,HAILEY,WARD,1/10/1953,S,F,hailey12@adventure-works.com,70000,3,Graduate Degree,Management,N
309,MR.,LUKE,ALLEN,17/11/1953,M,M,luke52@adventure-works.com,60000,3,Graduate Degree,Management,Y
310,MRS.,VICTORIA,RUSSELL,17/09/1952,S,F,victoria66@adventure-works.com,40000,3,Partial College,Professional,N
311,MRS.,JESSICA,WILSON,26/10/1952,S,F,jessica54@adventure-works.com,40000,3,Partial College,Professional,N
312,MRS.,JADE,BAILEY,27/04/1937,M,F,jade13@adventure-works.com,70000,4,Graduate Degree,Management,N
313,MRS.,MORGAN,HILL,26/06/1937,M,F,morgan19@adventure-works.com,80000,4,Graduate Degree,Management,Y
314,MR.,TERRANCE,RAMAN,8/07/1938,M,M,terrance9@adventure-works.com,90000,5,Bachelors,Management,Y
315,MRS.,SYDNEY,GARCIA,15/03/1938,M,F,sydney78@adventure-works.com,90000,5,Bachelors,Management,Y
316,MR.,JOSE,PATTERSON,20/06/1938,S,M,jose33@adventure-works.com,120000,2,Graduate Degree,Management,Y
317,MR.,ZACHARY,ANDERSON,14/05/1939,M,M,zachary39@adventure-works.com,90000,5,Bachelors,Management,Y
318,MR.,ELIJAH,ROSS,2/07/1939,S,M,elijah7@adventure-works.com,90000,5,Bachelors,Management,Y
319,MR.,RAFAEL,XIE,26/06/1939,M,M,rafael26@adventure-works.com,130000,2,Bachelors,Management,Y
320,MR.,JAIME,MORENO,4/03/1940,M,M,jaime48@adventure-works.com,90000,5,Bachelors,Management,Y
321,MR.,JULIAN,GRIFFIN,1/01/1940,M,M,julian20@adventure-works.com,90000,5,Bachelors,Management,Y
322,MR.,ANDY,ALVAREZ,25/07/1940,S,M,andy9@adventure-works.com,90000,5,Bachelors,Management,Y
323,MR.,RYAN,THOMPSON,13/05/1940,M,M,ryan38@adventure-works.com,110000,2,Graduate Degree,Management,Y
324,MRS.,SAMANTHA,JENKINS,6/07/1968,M,F,samantha32@adventure-works.com,90000,4,Partial College,Skilled Manual,Y
325,MRS.,DEANNA,RAMOS,4/10/1962,S,F,deanna44@adventure-works.com,10000,1,Graduate Degree,Manual,Y
326,MRS.,EMILY,MILLER,10/07/1962,M,F,emily6@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
327,MRS.,NICOLE,BROWN,22/03/1961,M,F,nicole4@adventure-works.com,10000,1,Bachelors,Manual,Y
328,MRS.,CARLA,RAMAN,24/06/1961,M,F,carla14@adventure-works.com,10000,1,Bachelors,Manual,Y
329,MR.,SHAUN,RAJI,12/03/1962,M,M,shaun21@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
330,MR.,JEROME,ROMERO,21/09/1961,M,M,jerome7@adventure-works.com,10000,1,Bachelors,Manual,Y
331,MR.,FRANK,NAVARRO,10/08/1961,M,M,frank17@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
332,MR.,DENNIS,SHE,8/07/1961,S,M,dennis25@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
333,MRS.,MELODY,MUNOZ,6/04/1936,M,F,melody8@adventure-works.com,10000,1,Graduate Degree,Clerical,Y
334,MR.,RANDY,ZENG,21/08/1936,M,M,randy24@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
335,MR.,MARSHALL,WANG,11/03/1962,M,M,marshall0@adventure-works.com,30000,5,Graduate Degree,Clerical,Y
336,MR.,ARTHUR,CARLSON,13/09/1958,M,M,arthur41@adventure-works.com,10000,1,Bachelors,Manual,Y
337,MRS.,JESSIE,JIMENEZ,24/07/1957,M,F,jessie3@adventure-works.com,10000,1,Partial College,Manual,Y
338,MRS.,ROBIN,RAMOS,12/03/1957,S,F,robin13@adventure-works.com,10000,1,Partial College,Manual,Y
339,MRS.,DEANNA,GUTIERREZ,22/05/1955,S,F,deanna37@adventure-works.com,10000,2,Partial College,Manual,Y
340,MR.,ROY,NAVARRO,23/12/1955,M,M,roy30@adventure-works.com,10000,2,Partial College,Manual,Y
341,MR.,SHAWN,RAI,22/09/1955,M,M,shawn19@adventure-works.com,10000,2,Partial College,Manual,Y
342,MRS.,MINDY,LUO,3/09/1954,M,F,mindy10@adventure-works.com,10000,2,Partial College,Manual,Y
343,MRS.,CARA,ZHOU,14/01/1937,M,F,cara5@adventure-works.com,30000,1,Graduate Degree,Clerical,Y
344,MRS.,ANNE,RAMOS,6/04/1939,S,F,anne19@adventure-works.com,20000,1,Bachelors,Clerical,Y
345,MR.,RAYMOND,RODRIGUEZ,7/03/1940,M,M,raymond20@adventure-works.com,10000,2,Partial College,Manual,Y
346,MRS.,CARRIE,ORTEGA,11/06/1941,S,F,carrie19@adventure-works.com,30000,1,Bachelors,Clerical,Y
347,MRS.,DEANNA,SUAREZ,23/02/1942,M,F,deanna45@adventure-works.com,20000,1,Partial College,Manual,Y
348,MR.,ROBERTO,GUTIERREZ,28/12/1942,M,M,roberto11@adventure-works.com,40000,1,Graduate Degree,Clerical,Y
349,MR.,TERRENCE,CARSON,27/05/1980,S,M,terrence15@adventure-works.com,10000,0,Partial College,Manual,N
350,MR.,RAMON,YE,23/03/1979,S,M,ramon9@adventure-works.com,10000,0,Partial College,Manual,N
351,MS.,CYNTHIA,MALHOTRA,11/11/1978,S,F,cynthia9@adventure-works.com,10000,0,Partial College,Manual,N
352,MR.,JARROD,PRASAD,4/09/1978,S,M,jarrod9@adventure-works.com,10000,0,Partial College,Manual,N
353,MR.,TYRONE,SERRANO,2/08/1978,S,M,tyrone15@adventure-works.com,10000,0,Partial College,Manual,Y
354,MS.,CINDY,RAMOS,28/04/1977,M,F,cindy22@adventure-works.com,10000,0,High School,Manual,Y
355,MR.,DAMIEN,SHAN,11/11/1977,M,M,damien26@adventure-works.com,10000,0,High School,Manual,N
356,MR.,JULIAN,ROSS,20/10/1977,S,M,julian5@adventure-works.com,10000,0,High School,Manual,N
357,MRS.,BRITTNEY,SUN,9/06/1979,S,F,brittney12@adventure-works.com,10000,1,High School,Manual,N
358,MS.,VIRGINIA,PATEL,25/10/1979,M,F,virginia4@adventure-works.com,20000,0,Bachelors,Clerical,Y
359,MR.,CALVIN,NARA,22/02/1979,M,M,calvin15@adventure-works.com,20000,0,Bachelors,Clerical,Y
360,MR.,EDWARD,MILLER,25/11/1978,S,M,edward28@adventure-works.com,10000,1,High School,Manual,N
361,MS.,ASHLEE,TANG,4/08/1978,M,F,ashlee11@adventure-works.com,20000,0,Bachelors,Clerical,N
362,MS.,ALICIA,XU,1/04/1978,M,F,alicia3@adventure-works.com,20000,0,Bachelors,Clerical,Y
363,MS.,LACEY,JAI,27/05/1978,M,F,lacey1@adventure-works.com,20000,0,Bachelors,Clerical,Y
364,MS.,WENDY,ROMERO,15/05/1978,S,F,wendy8@adventure-works.com,20000,0,Bachelors,Clerical,Y
365,MRS.,CARLY,LUO,20/09/1943,M,F,carly5@adventure-works.com,30000,1,Bachelors,Clerical,Y
366,MR.,JIMMY,ORTEGA,28/06/1943,S,M,jimmy26@adventure-works.com,30000,1,Bachelors,Clerical,Y
367,MR.,FRANCISCO,MARTINEZ,9/05/1943,M,M,francisco19@adventure-works.com,30000,1,Bachelors,Clerical,Y
368,MR.,LANCE,VAZQUEZ,10/06/1943,S,M,lance14@adventure-works.com,40000,1,Graduate Degree,Clerical,Y
369,MR.,DAVID,ROBINETT,23/02/1961,M,M,david22@adventure-works.com,30000,4,Graduate Degree,Clerical,Y
370,MRS.,SHANNON,LIANG,22/05/1960,S,F,shannon15@adventure-works.com,10000,1,High School,Manual,N
371,MR.,GARY,VAZQUEZ,18/11/1959,M,M,gary25@adventure-works.com,10000,1,High School,Manual,Y
372,MR.,MITCHELL,KUMAR,2/03/1959,S,M,mitchell7@adventure-works.com,20000,2,Partial College,Manual,Y
373,MRS.,MEREDITH,RAMAN,22/08/1959,M,F,meredith11@adventure-works.com,20000,2,Partial College,Manual,Y
374,MR.,EDWARD,PATTERSON,19/01/1958,M,M,edward59@adventure-works.com,20000,2,Partial College,Manual,Y
375,MRS.,TIFFANY,WANG,16/10/1960,M,F,tiffany1@adventure-works.com,30000,3,Bachelors,Clerical,Y
376,MR.,MIGUEL,ALLEN,11/08/1960,S,M,miguel24@adventure-works.com,30000,3,Bachelors,Clerical,Y
377,MRS.,MEGAN,RAMIREZ,2/06/1959,S,F,megan44@adventure-works.com,40000,3,Graduate Degree,Clerical,Y
378,MR.,JOSEPH,MARTIN,24/07/1959,M,M,joseph21@adventure-works.com,40000,3,Graduate Degree,Clerical,Y
379,MR.,KARL,SHAN,24/04/1970,S,M,karl11@adventure-works.com,10000,1,High School,Manual,N
380,MRS.,CHRISTINE,RAJI,19/10/1970,S,F,christine16@adventure-works.com,10000,1,High School,Manual,N
381,MRS.,LINDSAY,XIE,27/12/1970,S,F,lindsay3@adventure-works.com,10000,2,High School,Manual,Y
382,MR.,WILLIE,ZHAO,7/02/1970,S,M,willie8@adventure-works.com,10000,2,High School,Manual,Y
383,MR.,KURT,PAL,17/01/1969,S,M,kurt12@adventure-works.com,10000,2,High School,Manual,Y
384,MR.,GEORGE,MCDONALD,23/10/1969,S,M,george13@adventure-works.com,10000,2,High School,Manual,Y
385,MS.,BETH,GUTIERREZ,18/10/1970,S,F,beth13@adventure-works.com,30000,0,Bachelors,Clerical,Y
386,MR.,IAN,LOPEZ,5/10/1969,M,M,ian27@adventure-works.com,10000,2,High School,Manual,N
387,MS.,LATOYA,SHAN,4/06/1969,S,F,latoya9@adventure-works.com,20000,0,Partial College,Manual,N
388,MR.,COLIN,NATH,9/09/1969,S,M,colin41@adventure-works.com,30000,0,Bachelors,Clerical,Y
389,MRS.,BRENDA,MEHTA,4/08/1969,S,F,brenda17@adventure-works.com,30000,1,Bachelors,Clerical,Y
390,MR.,FRANKLIN,RAJI,19/04/1969,S,M,franklin38@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
391,MS.,LINDA,NAVARRO,26/08/1969,M,F,linda25@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
392,MS.,KELLI,CAI,20/11/1969,M,F,kelli21@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
393,MS.,NANCY,SCHMIDT,9/01/1969,S,F,nancy13@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
394,MRS.,MEGAN,TAYLOR,1/01/1952,S,F,megan12@adventure-works.com,10000,3,Partial College,Manual,N
395,MRS.,BONNIE,GOEL,17/02/1952,S,F,bonnie25@adventure-works.com,10000,3,Partial College,Manual,N
396,MRS.,LATOYA,XU,3/07/1952,M,F,latoya4@adventure-works.com,20000,2,Partial College,Manual,Y
397,MR.,MARIO,SHE,2/04/1952,M,M,mario0@adventure-works.com,20000,2,Partial College,Manual,Y
398,MR.,DARREN,GILL,14/05/1953,M,M,darren36@adventure-works.com,10000,2,High School,Manual,N
399,MRS.,JACQUELINE,HAYES,5/03/1968,S,F,jacqueline23@adventure-works.com,10000,2,High School,Manual,Y
400,MR.,MAURICE,GOEL,25/08/1968,M,M,maurice20@adventure-works.com,20000,1,Partial College,Manual,Y
401,MR.,DEVIN,ROSS,12/02/1954,M,M,devin69@adventure-works.com,80000,3,Partial College,Professional,N
402,MRS.,SYDNEY,BRYANT,9/04/1954,S,F,sydney40@adventure-works.com,80000,4,Partial College,Professional,Y
403,MRS.,MEGAN,STEWART,15/04/1954,M,F,megan27@adventure-works.com,80000,4,Partial College,Professional,N
404,MR.,IAN,RICHARDSON,18/03/1954,S,M,ian76@adventure-works.com,80000,4,Partial College,Professional,Y
405,MR.,RANDY,SHE,5/06/1944,S,M,randy25@adventure-works.com,90000,5,Partial College,Professional,N
406,MRS.,KATRINA,BECKER,19/03/1945,M,F,katrina19@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y
407,MRS.,LACEY,ZHENG,26/02/1945,M,F,lacey32@adventure-works.com,70000,5,High School,Professional,Y
408,MR.,RAFAEL,HU,9/02/1945,S,M,rafael20@adventure-works.com,90000,5,Partial College,Professional,N
409,MR.,KYLE,SCOTT,18/02/1945,M,M,kyle43@adventure-works.com,150000,3,Graduate Degree,Management,Y
410,MR.,JORDAN,TURNER,12/07/1946,M,M,jordan59@adventure-works.com,100000,2,Bachelors,Management,Y
411,MRS.,AMY,SUN,19/07/1946,M,F,amy19@adventure-works.com,110000,3,Bachelors,Management,Y
412,MR.,DUSTIN,DENG,1/09/1946,M,M,dustin1@adventure-works.com,170000,4,Bachelors,Management,Y
413,MRS.,JASMINE,STEWART,5/11/1954,M,F,jasmine22@adventure-works.com,80000,4,Partial College,Professional,N
414,MRS.,PAMELA,GARCIA,7/12/1953,M,F,pamela18@adventure-works.com,80000,4,Partial College,Professional,Y
415,MRS.,ARIANA,GRAY,6/08/1954,M,F,ariana5@adventure-works.com,90000,4,High School,Professional,Y
416,MR.,KRISTOPHER,MEHTA,2/10/1953,M,M,kristopher12@adventure-works.com,110000,3,Bachelors,Management,Y
417,MRS.,DESIREE,DOMINGUEZ,18/12/1953,M,F,desiree9@adventure-works.com,110000,2,Partial College,Professional,Y
418,MRS.,DEANNA,PEREZ,22/08/1953,S,F,deanna24@adventure-works.com,120000,2,Bachelors,Management,Y
419,MR.,MARCO,LOPEZ,16/07/1952,M,M,marco17@adventure-works.com,80000,4,Partial College,Professional,Y
420,MRS.,CASEY,YUAN,24/03/1952,M,F,casey7@adventure-works.com,90000,4,High School,Professional,Y
421,MR.,BRYANT,GARCIA,27/10/1952,M,M,bryant14@adventure-works.com,110000,4,Partial College,Professional,Y
422,MRS.,DOMINIQUE,PRASAD,11/09/1951,M,F,dominique7@adventure-works.com,80000,4,High School,Professional,Y
423,MR.,MAURICE,SHAN,2/09/1951,M,M,maurice11@adventure-works.com,80000,5,High School,Professional,N
424,MR.,ANDRE,LOPEZ,6/05/1951,M,M,andre16@adventure-works.com,170000,5,Partial College,Professional,Y
425,MRS.,ROBIN,ROMERO,6/03/1950,S,F,robin5@adventure-works.com,100000,3,Partial College,Management,Y
426,MRS.,TAYLOR,COX,18/09/1950,M,F,taylor13@adventure-works.com,160000,3,Partial College,Management,N
427,MR.,ALFREDO,MORENO,17/12/1949,M,M,alfredo7@adventure-works.com,90000,4,High School,Management,Y
428,MRS.,JENNY,NARA,14/10/1949,M,F,jenny39@adventure-works.com,130000,4,High School,Management,Y
429,MRS.,JANET,MUNOZ,17/05/1948,M,F,janet12@adventure-works.com,90000,4,High School,Management,N
430,MR.,SERGIO,WEBER,27/09/1947,M,M,sergio4@adventure-works.com,80000,5,Partial High School,Skilled Manual,N
431,MRS.,ERIKA,GOMEZ,12/06/1947,M,F,erika0@adventure-works.com,90000,5,Partial High School,Skilled Manual,N
432,MR.,JOSEPH,HARRIS,14/11/1947,M,M,joseph20@adventure-works.com,90000,5,Partial High School,Skilled Manual,Y
433,MS.,GRACE,GRIFFIN,22/05/1976,S,F,grace67@adventure-works.com,60000,0,Bachelors,Professional,N
434,MS.,TINA,MEHTA,28/04/1976,M,F,tina15@adventure-works.com,70000,0,Bachelors,Professional,Y
435,MS.,KARI,KIM,21/07/1974,S,F,kari3@adventure-works.com,70000,0,Bachelors,Professional,N
436,MS.,BETHANY,CHANDER,12/08/1974,S,F,bethany19@adventure-works.com,70000,0,Bachelors,Professional,N
437,MS.,JENNIFER,ROBERTS,16/08/1974,M,F,jennifer15@adventure-works.com,70000,0,Bachelors,Professional,Y
438,MR.,KYLE,PATTERSON,28/04/1975,S,M,kyle5@adventure-works.com,80000,0,Bachelors,Professional,Y
439,MR.,ALVIN,HU,2/02/1975,M,M,alvin19@adventure-works.com,80000,0,Bachelors,Professional,Y
440,MR.,BRETT,MEHTA,12/11/1975,S,M,brett13@adventure-works.com,130000,4,High School,Management,Y
441,MR.,RUBEN,MUÑOZ,9/11/1974,S,M,ruben30@adventure-works.com,70000,0,Bachelors,Professional,N
442,MS.,ERIKA,RUBIO,5/11/1973,S,F,erika18@adventure-works.com,80000,0,Bachelors,Professional,N
443,MR.,STANLEY,MALHOTRA,21/08/1973,S,M,stanley5@adventure-works.com,80000,0,Bachelors,Professional,N
444,MS.,MELINDA,NAVARRO,22/04/1974,S,F,melinda5@adventure-works.com,80000,0,Bachelors,Professional,N
445,MR.,ROSS,SANZ,21/04/1974,M,M,ross38@adventure-works.com,100000,0,High School,Management,Y
446,MR.,JON,GAO,8/07/1974,M,M,jon35@adventure-works.com,120000,5,Partial High School,Professional,Y
447,MS.,JAIME,GUTIERREZ,21/05/1973,M,F,jaime12@adventure-works.com,90000,0,Bachelors,Professional,Y
